s	rpm	V	V	l/min	bar
Time  Spider8_1 CH=1	n CH=2	U_ster CH=3	Znacznik CH=4	Q CH=5	p CH=8
0,3593	2516,865922	5,946698718	10,01	12,0107457	95,76816698
0,3603	2519,084029	5,946726346	10,01	12,01231887	95,69085544
0,3603	2521,884774	5,946572627	10,01	12,01435169	95,62212636
0,3603	2524,685519	5,946310015	10,01	12,01565173	95,55720059
0,3603	2526,903626	5,946080458	10,01	12,01549876	95,49498233
0,3603	2528,229079	5,945927544	10,01	12,01203634	95,42134654
0,3613	2528,769547	5,945791015	10,01	12,00744037	95,32714412
0,3613	2529	5,945675532	10,01	12,00592372	95,21127518
0,3613	2529	5,945553058	10,01	12,00788012	95,0791347
0,3613	2529	5,945543189	10,01	12,01348183	94,94962133
0,3613	2529	5,945694067	10,01	12,01871807	94,83436901
0,3623	2529	5,945924798	10,01	12,02153475	94,7380347
0,3623	2529	5,946020071	10,01	12,02394983	94,65931138
0,3623	2528,266508	5,945891005	10,01	12,02565542	94,587048
0,3623	2526,467678	5,945601362	10,01	12,02684359	94,51657407
0,3623	2523,45739	5,945304199	10,01	12,02645092	94,44815188
0,3633	2519,656379	5,945044363	10,01	12,02371902	94,38262791
0,3633	2515,585134	5,94487261	10,01	12,02266455	94,32519624
0,3633	2511,912119	5,9447311	10,01	12,02320565	94,28001438
0,3633	2509,004235	5,94463328	10,01	12,02544088	94,25631004
0,3633	2506,87037	5,944623913	10,01	12,02762914	94,25337947
0,3643	2505,157241	5,944811889	10,01	12,02762442	94,27372841
0,3643	2504,048187	5,945116488	10,01	12,0282496	94,30860998
0,3643	2503,38546	5,94532875	10,01	12,02960202	94,34497677
0,3643	2503,115226	5,945300678	10,01	12,03016556	94,36884651
0,3653	2503	5,945058543	10,01	12,02967817	94,37626933
0,3653	2503	5,944686338	10,01	12,02557843	94,37327045
0,3653	2503	5,94434431	10,01	12,02142874	94,37249613
0,3653	2503	5,944060455	10,01	12,01975354	94,38389095
0,3653	2503	5,943903988	10,01	12,02021717	94,41656867
0,3663	2503	5,943837216	10,01	12,0224344	94,46286924
0,3663	2503	5,943890606	10,01	12,02335276	94,50941164
0,3663	2503	5,944128762	10,01	12,02397587	94,54351322
0,3663	2503	5,944497158	10,01	12,02599998	94,55965742
0,3663	2503	5,944810281	10,01	12,02745923	94,5612011
0,3673	2502,189298	5,944873711	10,01	12,02759495	94,55705034
0,3673	2500,201117	5,944639229	10,01	12,02405563	94,55465986
0,3673	2496,873957	5,944241537	10,01	12,01805962	94,56404949
0,3673	2492,67284	5,943784897	10,01	12,01437412	94,58246405
0,3673	2488,471722	5,943398003	10,01	12,01392925	94,60506908
0,3683	2485,144562	5,943180285	10,01	12,01735948	94,62690065
0,3683	2483,156381	5,943169545	10,01	12,02133016	94,63724307
0,3683	2482,345679	5,943405561	10,01	12,0239702	94,63178815
0,3683	2482	5,943861567	10,01	12,02684492	94,60487278
0,3683	2482	5,944514917	10,01	12,02860773	94,55973093
0,3693	2482	5,94514512	10,01	12,02854872	94,50202674
0,3693	2482	5,945507456	10,01	12,02611336	94,4384528
0,3693	2482	5,94551652	10,01	12,02173353	94,37270324
0,3693	2482	5,945309646	10,01	12,02023317	94,30325135
0,3703	2482	5,945034627	10,01	12,02198594	94,22348493
0,3703	2482	5,944805705	10,01	12,02710253	94,12889979
0,3703	2482	5,944675399	10,01	12,03283354	94,01342584
0,3703	2482	5,944677908	10,01	12,03597746	93,88425518
0,3703	2482,289536	5,944779138	10,01	12,03840381	93,75141683
0,3713	2482,999601	5,945008931	10,01	12,04046609	93,63223709
0,3713	2484,187873	5,945427336	10,01	12,04214099	93,53129066
0,3713	2485,688272	5,945934866	10,01	12,04349861	93,4531802
0,3713	2487,188671	5,946323361	10,01	12,04258094	93,38710935
0,3713	2488,376942	5,946389131	10,01	12,04261199	93,32123995
0,3723	2489,087007	5,946186065	10,01	12,04402625	93,24391856
0,3723	2489,376543	5,945776799	10,01	12,04702894	93,15355227
0,3723	2489,5	5,945297475	10,01	12,0509173	93,05482289
0,3723	2489,5	5,944864247	10,01	12,05280911	92,9557375
0,3723	2489,5	5,944589995	10,01	12,0544877	92,86986599
0,3733	2489,5	5,944481066	10,01	12,05610038	92,80550873
0,3733	2489,5	5,944589191	10,01	12,05648833	92,76293702
0,3733	2489,5	5,944906527	10,01	12,05642912	92,74132314
0,3733	2489,5	5,945383181	10,01	12,05381477	92,73517781
0,3733	2489,5	5,945782748	10,01	12,051039	92,7428763
0,3743	2489,5	5,945904588	10,01	12,04982345	92,76219298
0,3743	2489,5	5,94573775	10,01	12,04951194	92,79670679
0,3743	2489,5	5,945388901	10,01	12,05125314	92,85265438
0,3743	2489,5	5,944964141	10,01	12,05199893	92,92784992
0,3753	2489,5	5,944615852	10,01	12,05284613	93,02126703
0,3753	2489,5	5,944441627	10,01	12,05477089	93,12235193
0,3753	2489,750932	5,944473839	10,01	12,05526701	93,21388833
0,3753	2490,366321	5,944721098	10,01	12,05419636	93,28416822
0,3753	2491,396156	5,945133612	10,01	12,0499626	93,3237028
0,3763	2492,696502	5,945702392	10,01	12,04308471	93,33631426
0,3763	2493,996848	5,946218987	10,01	12,03822733	93,3340223
0,3763	2495,026683	5,94647407	10,01	12,03527844	93,33758019
0,3763	2495,642073	5,946464332	10,01	12,03580722	93,36556901
0,3763	2495,893004	5,946247391	10,01	12,03772887	93,42309224
0,3773	2496	5,945921151	10,01	12,03894216	93,50530063
0,3773	2496	5,945635657	10,01	12,0413578	93,59896184
0,3773	2496	5,945511109	10,01	12,0432033	93,68866639
0,3773	2496	5,945608625	10,01	12,0425334	93,76438416
0,3773	2496	5,945919645	10,01	12,039074	93,824637
0,3783	2496	5,946400305	10,01	12,03255252	93,87756867
0,3783	2496	5,94698889	10,01	12,02827743	93,93105048
0,3783	2496	5,947438845	10,01	12,02821672	93,99144374
0,3783	2496	5,947566869	10,01	12,03110634	94,05859471
0,3783	2496	5,947374042	10,01	12,03563959	94,1225477
0,3793	2496,868609	5,946948817	10,01	12,03738726	94,16761509
0,3793	2498,998803	5,946436106	10,01	12,03798394	94,1815561
0,3793	2502,563618	5,945974379	10,01	12,03907674	94,16053374
0,3793	2507,064815	5,945659477	10,01	12,03985083	94,11239164
0,3803	2511,566012	5,945519841	10,01	12,04022342	94,0564584
0,3803	2515,130827	5,945547205	10,01	12,03786603	94,00901504
0,3803	2517,261021	5,945756824	10,01	12,03476672	93,97873177
0,3803	2518,12963	5,946126053	10,01	12,03463108	93,96956177
0,3803	2518,5	5,946460524	10,01	12,03641917	93,9734355
0,3813	2518,5	5,946570752	10,01	12,04071886	93,9830349
0,3813	2518,5	5,946394851	10,01	12,04320492	93,98567745
0,3813	2518,5	5,946001506	10,01	12,04420366	93,97351658
0,3813	2518,5	5,945534627	10,01	12,0456808	93,94700718
0,3813	2518,5	5,945088859	10,01	12,04648776	93,9094121
0,3823	2518,5	5,944789878	10,01	12,04751463	93,87276204
0,3823	2518,5	5,944668209	10,01	12,04661591	93,84640043
0,3823	2518,5	5,944733174	10,01	12,04307932	93,83241597
0,3823	2518,5	5,944989127	10,01	12,04097118	93,82713585
0,3823	2519,21419	5,945399973	10,01	12,03997432	93,8236492
0,3833	2520,965682	5,945790476	10,01	12,04202893	93,81286331
0,3833	2523,896752	5,945980462	10,01	12,04475318	93,7977087
0,3833	2527,597737	5,945845505	10,01	12,04569578	93,78322466
0,3833	2531,298721	5,945512578	10,01	12,04673183	93,78536132
0,3833	2534,229791	5,945037639	10,01	12,04619908	93,81271883
0,3843	2535,981284	5,944585478	10,01	12,04398563	93,86840224
0,3843	2536,695473	5,944226619	10,01	12,04089257	93,94749049
0,3843	2537	5,944058446	10,01	12,03502179	94,04130029
0,3843	2537	5,94409404	10,01	12,02906025	94,13713287
0,3853	2537	5,944340427	10,01	12,02446751	94,23091563
0,3853	2537	5,944748224	10,01	12,02120237	94,31310551
0,3853	2537	5,945117625	10,01	12,02126554	94,39000321
0,3853	2537	5,945233034	10,01	12,02156808	94,4636416
0,3853	2537	5,94503837	10,01	12,02249522	94,54313467
0,3863	2537	5,944630401	10,01	12,02442963	94,63492815
0,3863	2537	5,944158341	10,01	12,02390078	94,73129635
0,3863	2537	5,943746793	10,01	12,02132466	94,82095656
0,3863	2535,72604	5,943465277	10,01	12,01631917	94,89030762
0,3863	2532,601756	5,943366757	10,01	12,01017123	94,92720625
0,3873	2527,373361	5,943431721	10,01	12,00788844	94,93856037
0,3873	2520,771605	5,943692059	10,01	12,00809493	94,93473293
0,3873	2514,169849	5,944127389	10,01	12,01125646	94,93128056
0,3873	2508,941454	5,944615617	10,01	12,01473074	94,9428433
0,3873	2505,81717	5,944876553	10,01	12,01571084	94,97347753
0,3883	2504,54321	5,944859087	10,01	12,01693186	95,02763422
0,3883	2504	5,944604374	10,01	12,01772859	95,09153441
0,3883	2504	5,944261209	10,01	12,01830918	95,15274234
0,3883	2504	5,943925034	10,01	12,01890341	95,19457906
0,3883	2504	5,943691859	10,01	12,0169584	95,20982198
0,3893	2504	5,943635789	10,01	12,01574359	95,20134547
0,3893	2504	5,943750137	10,01	12,0156073	95,1835469
0,3893	2504	5,944058608	10,01	12,01707108	95,16711763
0,3893	2504	5,944603739	10,01	12,02077512	95,15890147
0,3903	2504	5,945205907	10,01	12,02281451	95,14743084
0,3903	2504	5,945661042	10,01	12,02453752	95,1289041
0,3903	2504	5,945819479	10,01	12,02572068	95,09095959
0,3903	2504	5,945700518	10,01	12,02604204	95,03379187
0,3903	2504	5,945426503	10,01	12,02777764	94,9575044
0,3913	2504	5,945084976	10,01	12,02807516	94,86702188
0,3913	2502,976972	5,944808679	10,01	12,02748149	94,76924778
0,3913	2500,468077	5,944679281	10,01	12,02651418	94,67502288
0,3913	2496,269517	5,944734177	10,01	12,0250806	94,58888065
0,3913	2490,968107	5,944997357	10,01	12,02680313	94,51862775
0,3923	2485,666697	5,945456877	10,01	12,02954614	94,45863972
0,3923	2481,468137	5,945951792	10,01	12,03240089	94,40359743
0,3923	2478,959242	5,946296832	10,01	12,03483975	94,34858722
0,3923	2477,936214	5,946289104	10,01	12,03375587	94,29451066
0,3923	2477,5	5,946014047	10,01	12,03239652	94,25265771
0,3933	2477,5	5,945550217	10,01	12,03114925	94,23818987
0,3933	2477,5	5,945052594	10,01	12,02894755	94,25386419
0,3933	2477,5	5,944618362	10,01	12,02668939	94,29954931
0,3933	2477,5	5,944381711	10,01	12,02247732	94,36386971
0,3933	2477,5	5,944360231	10,01	12,0199263	94,42783383
0,3943	2477,5	5,944589191	10,01	12,02042667	94,48283754
0,3943	2477,5	5,945019132	10,01	12,02226952	94,52076645
0,3943	2477,5	5,945555701	10,01	12,02583461	94,54745331
0,3943	2477,5	5,94593446	10,01	12,02579997	94,57223987
0,3953	2477,924653	5,946022411	10,01	12,02148588	94,60291639
0,3953	2478,966081	5,945819847	10,01	12,01597421	94,64860059
0,3953	2480,70888	5,945455541	10,01	12,01002281	94,71074161
0,3953	2482,909465	5,945044363	10,01	12,00741402	94,77603833
0,3953	2485,11005	5,944724109	10,01	12,00713748	94,83726867
0,3963	2486,852849	5,94461786	10,01	12,00791679	94,87621599
0,3963	2487,894277	5,944742408	10,01	12,01050681	94,8966052
0,3963	2488,31893	5,945116686	10,01	12,01193367	94,90302073
0,3963	2488,5	5,945675229	10,01	12,01369855	94,91031906
0,3963	2488,5	5,946315499	10,01	12,01561459	94,93088303
0,3973	2488,5	5,946795829	10,01	12,01591797	94,97382985
0,3973	2488,5	5,946986145	10,01	12,01661239	95,03500966
0,3973	2488,5	5,946918368	10,01	12,01590168	95,10605566
0,3973	2488,5	5,946689351	10,01	12,0146453	95,16755455
0,3973	2488,5	5,946354511	10,01	12,01466149	95,20621003
0,3983	2488,5	5,946044998	10,01	12,01457919	95,2119806
0,3983	2488,5	5,945830491	10,01	12,01692484	95,19120625
0,3983	2488,5	5,945809048	10,01	12,01977563	95,16095836
0,3983	2488,5	5,945992006	10,01	12,02197468	95,13830927
0,3983	2488,5	5,946416264	10,01	12,02458014	95,13218011
0,3993	2488,5	5,94695952	10,01	12,02499168	95,13699038
0,3993	2488,5	5,9473336	10,01	12,02592922	95,14197111
0,3993	2488,789536	5,947363937	10,01	12,02677483	95,13333388
0,3993	2489,499601	5,947064396	10,01	12,0261879	95,10155376
0,4003	2490,687873	5,946554062	10,01	12,02590422	95,04212769
0,4003	2492,188272	5,945980602	10,01	12,02483747	94,96329428
0,4003	2493,688671	5,945486455	10,01	12,02613465	94,87290893
0,4003	2494,876942	5,945187009	10,01	12,03001316	94,78734912
0,4003	2495,587007	5,945113011	10,01	12,03354105	94,70947991
0,4013	2495,876543	5,945251472	10,01	12,03687333	94,64541301
0,4013	2496	5,945610966	10,01	12,03657036	94,5886136
0,4013	2496	5,946065267	10,01	12,03469578	94,53386936
0,4013	2496	5,94641904	10,01	12,03392386	94,47615045
0,4013	2496	5,946475073	10,01	12,03307713	94,42072903
0,4023	2496	5,946242135	10,01	12,03176299	94,37214401
0,4023	2496	5,945820755	10,01	12,02818985	94,34214115
0,4023	2496,598375	5,945345816	10,01	12,0243101	94,334955
0,4023	2498,065842	5,944918811	10,01	12,02420988	94,35218014
0,4023	2500,521603	5,944659477	10,01	12,02655736	94,38431436
0,4033	2503,622428	5,944578251	10,01	12,03053589	94,41594342
0,4033	2506,723253	5,944693063	10,01	12,03217349	94,43603521
0,4033	2509,179014	5,944983406	10,01	12,0285959	94,43698112
0,4033	2510,646481	5,945386022	10,01	12,02365943	94,42484716
0,4033	2511,244856	5,945673156	10,01	12,01948996	94,41283225
0,4043	2511,5	5,945670779	10,01	12,01758499	94,4128595
0,4043	2511,5	5,945400069	10,01	12,01793695	94,43098448
0,4043	2511,5	5,944970999	10,01	12,0177071	94,46737368
0,4043	2511,5	5,944502746	10,01	12,01910533	94,51113972
0,4053	2511,5	5,944153122	10,01	12,02153028	94,55361689
0,4053	2511,5	5,943934903	10,01	12,02366682	94,58278353
0,4053	2511,5	5,943868594	10,01	12,02625949	94,60117498
0,4053	2511,5	5,943921151	10,01	12,02538579	94,60825656
0,4053	2511,5	5,94414134	10,01	12,02385473	94,61258823
0,4063	2511,5	5,944487422	10,01	12,02307618	94,62588702
0,4063	2511,5	5,944774555	10,01	12,02227955	94,6561311
0,4063	2511,5	5,944848015	10,01	12,02329582	94,7052989
0,4063	2511,5	5,944672653	10,01	12,02331838	94,76791928
0,4063	2511,5	5,944323597	10,01	12,02347872	94,82808075
0,4073	2512,079073	5,943990168	10,01	12,02529815	94,87415538
0,4073	2513,499202	5,943757865	10,01	12,02671886	94,89919374
0,4073	2515,875745	5,94361465	10,01	12,02971557	94,90649806
0,4073	2518,876543	5,94354747	10,01	12,03083576	94,91003095
0,4073	2521,877341	5,943554062	10,01	12,03032137	94,91524405
0,4083	2524,253885	5,943682323	10,01	12,03034627	94,92799565
0,4083	2525,674014	5,944009433	10,01	12,02896167	94,94588624
0,4083	2526,253086	5,944423794	10,01	12,02763776	94,96217371
0,4083	2526,5	5,94472969	10,01	12,02570495	94,97481108
0,4083	2526,5	5,944796832	10,01	12,02394915	94,9760258
0,4093	2526,5	5,944665625	10,01	12,02545432	94,95809804
0,4093	2526,5	5,944505588	10,01	12,02777207	94,92362308
0,4093	2526,5	5,944365621	10,01	12,03062482	94,87308234
0,4093	2526,5	5,944307306	10,01	12,03185705	94,82283335
0,4103	2526,5	5,944357153	10,01	12,02958479	94,78182009
0,4103	2526,5	5,944484912	10,01	12,02816265	94,75480869
0,4103	2526,5	5,94475331	10,01	12,0275008	94,7338833
0,4103	2526,5	5,945190184	10,01	12,02660577	94,70336141
0,4103	2525,612089	5,945686102	10,01	12,02476047	94,65387286
0,4113	2523,434557	5,94599304	10,01	12,02101163	94,5892868
0,4113	2519,790524	5,946017523	10,01	12,02007319	94,51514087
0,4113	2515,1893	5,94582945	10,01	12,02274336	94,45103923
0,4113	2510,588077	5,945593036	10,01	12,02686102	94,40403008
0,4113	2506,944044	5,945346318	10,01	12,03032345	94,37682805
0,4123	2504,766512	5,945150375	10,01	12,02807508	94,36375372
0,4123	2503,878601	5,944997291	10,01	12,02354796	94,35311248
0,4123	2503,5	5,944922155	10,01	12,02048586	94,33731319
0,4123	2503,5	5,944974039	10,01	12,01961668	94,30994405
0,4123	2503,5	5,945241404	10,01	12,02096748	94,27066944
0,4133	2503,5	5,945606382	10,01	12,02068384	94,22837638
0,4133	2503,5	5,945851065	10,01	12,02011025	94,19544286
0,4133	2503,5	5,945791443	10,01	12,02150584	94,18368147
0,4133	2503,5	5,945536228	10,01	12,02373179	94,19894348
0,4133	2503,5	5,945201293	10,01	12,02722263	94,23229726
0,4143	2503,5	5,944873851	10,01	12,02781015	94,27360179
0,4143	2503,5	5,944616989	10,01	12,02577467	94,30382548
0,4143	2503,5	5,944452832	10,01	12,02479996	94,31302564
0,4143	2503,5	5,944413422	10,01	12,02463544	94,30068115
0,4153	2503,5	5,944550415	10,01	12,02619593	94,27675342
0,4153	2503,5	5,944930215	10,01	12,02663561	94,2571176
0,4153	2502,689298	5,945466244	10,01	12,02538028	94,26143136
0,4153	2500,701117	5,945881942	10,01	12,02587713	94,29768473
0,4153	2497,373957	5,946021871	10,01	12,02713313	94,36255013
0,4163	2493,17284	5,945942055	10,01	12,02938303	94,44037798
0,4163	2488,971722	5,94576405	10,01	12,03069889	94,51448754
0,4163	2485,644562	5,945609999	10,01	12,02826705	94,56948361
0,4163	2483,656381	5,945498162	10,01	12,02613835	94,60441025
0,4163	2482,845679	5,945461025	10,01	12,02481881	94,63470649
0,4173	2482,5	5,945534257	10,01	12,02407332	94,67712246
0,4173	2482,5	5,945747959	10,01	12,02350864	94,73855769
0,4173	2482,5	5,946175096	10,01	12,02083869	94,81918767
0,4173	2482,5	5,946732937	10,01	12,02004573	94,9056539
0,4173	2482,5	5,947160711	10,01	12,02167215	94,98236789
0,4183	2482,5	5,947284719	10,01	12,02405827	95,03669848
0,4183	2482,5	5,947139599	10,01	12,02655756	95,06864961
0,4183	2482,5	5,946872307	10,01	12,0247943	95,08628123
0,4183	2482,5	5,946591701	10,01	12,02104696	95,09621444
0,4183	2482,5	5,946320424	10,01	12,01886902	95,11040714
0,4193	2482,828141	5,946095811	10,01	12,01769477	95,13415608
0,4193	2483,632881	5,945943967	10,01	12,01714572	95,16212454
0,4193	2484,979589	5,945904557	10,01	12,01413793	95,18904535
0,4193	2486,680041	5,946084303	10,01	12,01104364	95,20530297
0,4203	2488,380493	5,946430016	10,01	12,01130144	95,20599228
0,4203	2489,727201	5,946682892	10,01	12,01391885	95,19110706
0,4203	2490,531941	5,946693927	10,01	12,01782681	95,16062428
0,4203	2490,860082	5,946443561	10,01	12,01899103	95,12858094
0,4203	2491	5,946098388	10,01	12,0152709	95,101016
0,4213	2491	5,945772318	10,01	12,01123307	95,08409297
0,4213	2491	5,945501041	10,01	12,00876834	95,07628684
0,4213	2491	5,945302589	10,01	12,00909879	95,06904274
0,4213	2491	5,945153757	10,01	12,01019037	95,05000601
0,4213	2491	5,945087647	10,01	12,01075468	95,00931274
0,4223	2491	5,945207014	10,01	12,01304521	94,9418819
0,4223	2491	5,94548692	10,01	12,01689995	94,86200652
0,4223	2491	5,94575726	10,01	12,02092393	94,77994646
0,4223	2491	5,945817641	10,01	12,02408034	94,71079345
0,4223	2491,270234	5,945672483	10,01	12,02292116	94,66386442
0,4233	2491,932961	5,945401849	10,01	12,02128251	94,64243324
0,4233	2493,042014	5,945133147	10,01	12,02095688	94,64011359
0,4233	2494,442387	5,944902521	10,01	12,02190856	94,64519693
0,4233	2495,842759	5,944722367	10,01	12,02385084	94,64576154
0,4233	2496,951813	5,944596683	10,01	12,02362308	94,63887995
0,4243	2497,61454	5,944546201	10,01	12,02345731	94,62699408
0,4243	2497,884774	5,944674593	10,01	12,0246291	94,623881
0,4243	2498	5,944991305	10,01	12,0262505	94,63919921
0,4243	2498	5,945325236	10,01	12,02913952	94,67322466
0,4253	2498	5,945499765	10,01	12,02908812	94,71601953
0,4253	2498	5,945393847	10,01	12,02674482	94,75799035
0,4253	2498	5,945111099	10,01	12,02471235	94,79393881
0,4253	2498	5,944730835	10,01	12,02208691	94,82180123
0,4253	2498	5,944351167	10,01	12,02072625	94,84392088
0,4263	2498	5,944026699	10,01	12,01844917	94,86472581
0,4263	2498	5,943791886	10,01	12,01605037	94,89083478
0,4263	2498	5,943694067	10,01	12,01646463	94,92620021
0,4263	2498,463258	5,943786232	10,01	12,01765633	94,9766426
0,4263	2499,599361	5,944091161	10,01	12,02034314	95,03935446
0,4273	2501,500596	5,944495785	10,01	12,02203037	95,10346914
0,4273	2503,901235	5,944764952	10,01	12,02043049	95,15154815
0,4273	2506,301873	5,944748491	10,01	12,01867752	95,17330044
0,4273	2508,203108	5,944501468	10,01	12,01615427	95,17456191
0,4273	2509,339211	5,944194067	10,01	12,01342028	95,16437291
0,4283	2509,802469	5,943958288	10,01	12,01106722	95,15977603
0,4283	2510	5,943805336	10,01	12,0077643	95,17310641
0,4283	2510	5,943743175	10,01	12,00765081	95,19875262
0,4283	2510	5,943747892	10,01	12,01001685	95,22864186
0,4283	2510	5,943869798	10,01	12,01373407	95,24510638
0,4293	2510	5,944161514	10,01	12,01781677	95,24091985
0,4293	2510	5,944645356	10,01	12,01788442	95,21333217
0,4293	2510	5,945114244	10,01	12,0154642	95,161631
0,4293	2510	5,945330721	10,01	12,01289651	95,09689403
0,4303	2510	5,945268626	10,01	12,0103563	95,02712925
0,4303	2510	5,945053058	10,01	12,01062424	94,96124386
0,4303	2510	5,944826343	10,01	12,01121546	94,90164367
0,4303	2510	5,944673429	10,01	12,01416889	94,83835054
0,4303	2510	5,94462234	10,01	12,01952435	94,76199266
0,4313	2510	5,944687977	10,01	12,02425633	94,66217935
0,4313	2510,656282	5,944871304	10,01	12,02877479	94,53431323
0,4313	2512,265762	5,94518667	10,01	12,03015563	94,39280575
0,4313	2514,959178	5,945638631	10,01	12,02977771	94,2527801
0,4313	2518,360082	5,945968888	10,01	12,03052328	94,13012251
0,4323	2521,760987	5,946067371	10,01	12,03103777	94,03091728
0,4323	2524,454403	5,94589522	10,01	12,03280871	93,95015956
0,4323	2526,063882	5,945618192	10,01	12,03362847	93,88202665
0,4323	2526,720165	5,945336079	10,01	12,03449774	93,81207334
0,4323	2527	5,945089996	10,01	12,03806273	93,73382192
0,4333	2527	5,944873576	10,01	12,04171422	93,64688749
0,4333	2527	5,944739699	10,01	12,04589646	93,55673172
0,4333	2527	5,944682323	10,01	12,04714745	93,47523341
0,4333	2527	5,944845645	10,01	12,04539866	93,4188766
0,4333	2527	5,945155092	10,01	12,04432289	93,39490805
0,4343	2527	5,945455808	10,01	12,04327925	93,40361756
0,4343	2527	5,94556202	10,01	12,04268795	93,42805989
0,4343	2527	5,94546186	10,01	12,041186	93,45245788
0,4343	2527	5,945288704	10,01	12,03853934	93,46129719
0,4353	2526,401625	5,945139038	10,01	12,03891543	93,45413288
0,4353	2524,934158	5,945016461	10,01	12,0411178	93,43659658
0,4353	2522,478397	5,944929647	10,01	12,04448542	93,42558723
0,4353	2519,377572	5,944874448	10,01	12,04632277	93,42809533
0,4353	2516,276747	5,944909909	10,01	12,04361598	93,44987151
0,4363	2513,820986	5,94514994	10,01	12,0400608	93,48437178
0,4363	2512,353519	5,945611969	10,01	12,03752286	93,52616983
0,4363	2511,755144	5,946108892	10,01	12,03554734	93,56513731
0,4363	2511,5	5,946420509	10,01	12,03325841	93,59382745
0,4363	2511,5	5,946473065	10,01	12,02884451	93,61523844
0,4373	2511,5	5,946354474	10,01	12,0261571	93,6348193
0,4373	2511,5	5,946200289	10,01	12,02715253	93,66539803
0,4373	2511,5	5,946058447	10,01	12,03044865	93,71259644
0,4373	2511,5	5,945987554	10,01	12,03443257	93,7743894
0,4373	2511,5	5,945971633	10,01	12,03417772	93,84537399
0,4383	2511,5	5,946041816	10,01	12,02976939	93,91072922
0,4383	2511,5	5,946269771	10,01	12,02554866	93,95974044
0,4383	2511,5	5,946652583	10,01	12,02253924	93,98707918
0,4383	2511,017439	5,947014217	10,01	12,02206577	93,99214533
0,4383	2509,833998	5,947133178	10,01	12,02202033	93,98666591
0,4393	2507,853546	5,946983635	10,01	12,02251397	93,97683467
0,4393	2505,352881	5,946687844	10,01	12,02564565	93,97226825
0,4393	2502,311748	5,946392983	10,01	12,02935643	93,97666302
0,4393	2499,005841	5,946162357	10,01	12,03296926	93,9883642
0,4403	2495,604293	5,945997291	10,01	12,03419145	93,9977579
0,4403	2492,320988	5,94589626	10,01	12,03212424	93,99965965
0,4403	2489,314481	5,945821627	10,01	12,03144616	93,98724305
0,4403	2487,096374	5,945852834	10,01	12,03227765	93,96267263
0,4403	2485,770921	5,946050718	10,01	12,03431617	93,931361
0,4413	2485,230453	5,946243176	10,01	12,03584807	93,90568868
0,4413	2485	5,946273182	10,01	12,03518896	93,8952059
0,4413	2485	5,946094771	10,01	12,03612698	93,89857926
0,4413	2485	5,945819249	10,01	12,03833011	93,90633775
0,4413	2485	5,945550084	10,01	12,04082325	93,90723709
0,4423	2485	5,945312562	10,01	12,04261673	93,88917494
0,4423	2485	5,945123846	10,01	12,04087716	93,853614
0,4423	2485,135117	5,944983709	10,01	12,03972523	93,80869349
0,4423	2485,46648	5,944900343	10,01	12,04059962	93,77188799
0,4423	2486,021007	5,944975043	10,01	12,04184264	93,75775629
0,4433	2486,721193	5,945235684	10,01	12,04226914	93,77337433
0,4433	2487,42138	5,945548474	10,01	12,03899539	93,81978115
0,4433	2487,975906	5,945667937	10,01	12,03592856	93,88548761
0,4433	2488,30727	5,945513176	10,01	12,03604155	93,95709902
0,4433	2488,442387	5,945177739	10,01	12,03819287	94,0235081
0,4443	2488,5	5,944823501	10,01	12,04126385	94,07624295
0,4443	2488,5	5,944551087	10,01	12,0403175	94,11877203
0,4443	2488,5	5,944368765	10,01	12,03620789	94,15972668
0,4443	2488,5	5,944254247	10,01	12,03273256	94,20638973
0,4453	2488,5	5,944209657	10,01	12,03005663	94,26761805
0,4453	2488,5	5,944242238	10,01	12,02797673	94,33848332
0,4453	2488,5	5,944431721	10,01	12,02394992	94,41318188
0,4453	2488,5	5,944670683	10,01	12,0190649	94,48233489
0,4453	2488,5	5,944754884	10,01	12,01755657	94,5427483
0,4463	2488,5	5,944608855	10,01	12,01917949	94,59591274
0,4463	2488,5	5,944284992	10,01	12,02270472	94,64384562
0,4463	2488,5	5,943953902	10,01	12,02437708	94,69042397
0,4463	2488,5	5,94368738	10,01	12,02042851	94,74373416
0,4463	2488,5	5,943518468	10,01	12,01457739	94,80548732
0,4473	2488,866746	5,943455674	10,01	12,0095321	94,87816707
0,4473	2489,766161	5,943501373	10,01	12,00708689	94,95797216
0,4473	2491,271305	5,943674092	10,01	12,00745855	95,03875499
0,4473	2493,171811	5,944031747	10,01	12,00723543	95,10580342
0,4473	2495,072316	5,944440217	10,01	12,00839508	95,15321491
0,4483	2496,57746	5,944706542	10,01	12,01098833	95,18299634
0,4483	2497,476875	5,94471895	10,01	12,01347749	95,20596012
0,4483	2497,843621	5,944562757	10,01	12,0165783	95,23188469
0,4483	2498	5,944379032	10,01	12,01653191	95,26610388
0,4483	2498	5,944239065	10,01	12,01526113	95,3034924
0,4493	2498	5,944149372	10,01	12,01463544	95,33459234
0,4493	2498	5,944115616	10,01	12,0138104	95,34931419
0,4493	2498	5,94413328	10,01	12,01458647	95,34057606
0,4493	2498	5,944280843	10,01	12,01456016	95,31011825
0,4503	2498	5,944644219	10,01	12,0145951	95,26420042
0,4503	2498	5,945120835	10,01	12,01694805	95,21474022
0,4503	2498	5,945492538	10,01	12,01937613	95,17425573
0,4503	2498	5,945587176	10,01	12,02264912	95,14705084
